7_days,14_days,target
6.215714285714285,5.035714285714286,5.0
6.642857142857143,5.25,5.66
7.118571428571428,5.655,3.33
6.738571428571428,6.012142857142856,7.33
6.522857142857142,6.083571428571427,0.66
5.617142857142857,5.512142857142856,4.67
4.7128571428571435,5.321428571428571,5.33
4.7128571428571435,5.464285714285714,4.0
4.808571428571428,5.725714285714287,10.67
4.331428571428572,5.7250000000000005,6.66
4.0928571428571425,5.415714285714286,7.66
3.5685714285714285,5.045714285714285,0.0
4.235714285714286,4.926428571428572,0.34
4.5685714285714285,4.640714285714286,4.0
4.425714285714286,4.569285714285714,7.33
5.1414285714285715,4.9750000000000005,5.33
5.617142857142857,4.974285714285714,6.66
5.664285714285714,4.878571428571428,0.0
5.57,4.569285714285714,8.0
4.951428571428572,4.593571428571429,7.33
4.761428571428572,4.665,7.0
5.237142857142857,4.831428571428572,9.34
4.474285714285714,4.807857142857143,12.0
4.474285714285714,5.045714285714285,9.0
3.3799999999999994,4.522142857142858,2.0
4.522857142857142,5.046428571428572,8.98
5.521428571428571,5.236428571428571,3.34
5.95,5.355714285714286,7.01
6.237142857142857,5.7371428571428575,3.5
7.1899999999999995,5.832142857142857,6.0
7.524285714285715,5.9992857142857146,2.32
7.8100000000000005,5.595,5.0
7.95,6.236428571428571,0.83
7.38,6.450714285714286,6.33
7.381428571428572,6.665714285714286,4.0
6.547142857142857,6.392142857142858,10.33
5.6899999999999995,6.4399999999999995,5.68
4.735714285714286,6.13,4.34
5.164285714285714,6.487142857142857,7.33
4.0,5.975,5.0
4.427142857142857,5.903571428571429,9.0
3.9971428571428578,5.689285714285715,4.33
4.972857142857143,5.76,6.34
4.927142857142857,5.308571428571428,14.33
5.215714285714286,4.975714285714285,8.0
5.548571428571429,5.356428571428571,8.34
6.144285714285715,5.072142857142857,5.66
6.525714285714286,5.476428571428571,5.33
6.572857142857143,5.284999999999999,3.66
6.002857142857143,5.487857142857143,6.33
7.238571428571428,6.082857142857143,7.0
7.761428571428572,6.488571428571428,4.34
7.905714285714285,6.727142857142858,1.66
8.0,7.0721428571428575,5.99
7.475714285714285,7.0007142857142854,2.67
7.38,6.9764285714285705,5.84
7.378571428571428,6.690714285714286,5.33
6.331428571428572,6.785000000000001,7.33
5.808571428571428,6.784999999999999,3.0
4.854285714285715,6.380000000000001,2.34
4.901428571428572,6.450714285714286,4.0
4.521428571428571,5.998571428571429,10.33
4.832857142857143,6.106428571428572,6.34
4.6899999999999995,6.034285714285715,3.0
4.7371428571428575,5.534285714285715,3.0
4.545714285714285,5.177142857142857,7.66
4.642857142857143,4.748571428571429,7.99
4.3585714285714285,4.630000000000001,5.0
5.452857142857143,4.9871428571428575,8.0
5.524285714285715,5.178571428571429,8.0
5.191428571428572,4.940714285714285,7.0
4.572857142857143,4.655,10.0
5.238571428571428,4.892142857142857,3.33
6.045714285714285,5.344285714285715,2.83
6.188571428571429,5.2735714285714295,5.0
5.855714285714285,5.654285714285715,5.0
6.0928571428571425,5.808571428571429,5.0
6.664285714285714,5.927857142857143,5.33
7.664285714285714,6.118571428571429,4.0
7.0457142857142845,6.142142857142858,4.34
6.308571428571429,6.177142857142857,6.33
6.308571428571429,6.248571428571429,3.33
5.880000000000001,5.867857142857143,3.0
5.451428571428572,5.772142857142858,2.5
5.2128571428571435,5.938571428571429,4.33
4.355714285714286,6.01,5.33
4.5,5.772857142857143,5.33
5.0,5.654285714285714,5.66
4.761428571428572,5.534999999999999,3.34
4.475714285714286,5.1778571428571425,10.66
4.118571428571428,4.784999999999999,7.99
3.9757142857142855,4.594285714285715,5.0
4.1657142857142855,4.260714285714286,2.33
4.307142857142857,4.403571428571429,4.0
4.211428571428572,4.605714285714286,6.84
4.2128571428571435,4.4871428571428575,7.0
5.307142857142857,4.8914285714285715,2.5
6.091428571428572,5.1049999999999995,7.83
6.187142857142858,5.081428571428572,3.34
5.758571428571429,4.962142857142857,5.68
5.5685714285714285,4.937857142857142,7.16
5.7371428571428575,4.974285714285714,2.33
6.26,5.236428571428571,6.33
5.094285714285715,5.200714285714286,3.67
5.071428571428571,5.581428571428572,9.67
4.8342857142857145,5.510714285714286,7.0
5.312857142857142,5.535714285714286,6.0
5.764285714285714,5.666428571428573,6.66
5.119999999999999,5.428571428571429,6.33
5.024285714285715,5.642142857142858,7.67
5.191428571428571,5.142857142857143,9.0
5.454285714285715,5.262857142857143,5.0
5.977142857142858,5.405714285714287,0.33
6.022857142857142,5.667857142857143,4.34
5.951428571428571,5.857857142857143,6.33
6.522857142857143,5.821428571428571,2.66
6.714285714285714,5.869285714285715,4.33
7.475714285714285,6.333571428571429,5.34
6.808571428571428,6.131428571428572,4.33
5.855714285714286,5.916428571428571,3.66
5.618571428571428,5.820714285714287,3.0
5.571428571428571,5.7614285714285725,2.66
5.047142857142857,5.784999999999999,3.0
4.57,5.642142857142857,6.0
4.047142857142857,5.761428571428572,13.66
3.9514285714285715,5.380000000000001,1.0
4.427142857142857,5.141428571428571,6.67
4.235714285714286,4.927142857142856,5.33
3.7114285714285713,4.641428571428571,5.66
3.7600000000000002,4.4035714285714285,4.66
3.9985714285714287,4.284285714285715,6.66
5.187142857142858,4.617142857142857,9.66
4.711428571428572,4.331428571428572,0.0
5.1414285714285715,4.784285714285715,4.0
5.474285714285714,4.8549999999999995,6.33
5.902857142857142,4.807142857142858,7.34
6.14,4.950000000000001,4.66
6.234285714285714,5.116428571428571,4.0
5.662857142857143,5.425,3.99
5.5200000000000005,5.115714285714286,5.0
5.138571428571429,5.14,5.67
5.281428571428571,5.377857142857143,7.33
5.521428571428571,5.712142857142857,5.33
5.521428571428571,5.8307142857142855,3.01
5.1414285714285715,5.687857142857142,2.33
4.331428571428572,4.997142857142857,5.34
5.045714285714285,5.282857142857144,5.33
5.284285714285715,5.211428571428572,5.0
5.427142857142857,5.354285714285715,4.0
5.14,5.330714285714286,4.0
4.904285714285714,5.212857142857142,6.34
4.665714285714286,4.903571428571429,3.0
4.8585714285714285,4.595,2.0
4.905714285714287,4.975714285714285,4.34
4.8100000000000005,5.047142857142857,5.0
4.3342857142857145,4.880714285714286,12.0
4.144285714285714,4.642142857142858,8.34
4.62,4.762142857142857,4.67
4.715714285714286,4.690714285714286,8.67
4.238571428571428,4.548571428571429,12.33
4.097142857142857,4.501428571428572,8.67
4.097142857142857,4.453571428571428,3.34
5.24,4.7871428571428565,6.0
5.859999999999999,5.002142857142857,9.0
5.621428571428571,5.120714285714286,2.33
6.431428571428571,5.573571428571428,7.33
7.907142857142857,6.072857142857144,3.33
8.525714285714285,6.3114285714285705,10.34
8.288571428571428,6.192857142857142,5.33
7.431428571428571,6.3357142857142845,6.0
7.525714285714285,6.692857142857142,8.66
7.191428571428572,6.406428571428571,8.67
7.0,6.715714285714286,8.33
5.714285714285714,6.810714285714286,10.66
5.952857142857143,7.239285714285714,8.34
6.237142857142857,7.262857142857143,5.66
6.237142857142857,6.8342857142857145,2.33
6.188571428571428,6.857142857142857,5.0
7.094285714285713,7.142857142857143,4.0
7.237142857142857,7.118571428571429,3.34
8.284285714285714,6.999285714285714,2.0
7.998571428571428,6.975714285714285,6.34
8.045714285714286,7.1414285714285715,7.34
7.521428571428571,6.8792857142857144,7.33
6.998571428571428,6.593571428571429,2.0
6.331428571428572,6.7128571428571435,3.0
5.618571428571428,6.427857142857143,6.0
4.381428571428572,6.332857142857143,5.68
4.095714285714286,6.047142857142858,3.0
4.335714285714286,6.190714285714286,6.0
5.05,6.285714285714286,1.33
4.621428571428572,5.8100000000000005,7.0
4.478571428571429,5.404999999999999,4.0
4.8585714285714285,5.238571428571428,4.0
5.384285714285714,4.882857142857143,4.66
4.9071428571428575,4.501428571428571,6.67
4.715714285714285,4.525714285714286,8.34
3.858571428571428,4.454285714285715,6.0
4.572857142857143,4.597142857142857,9.33
4.715714285714285,4.597142857142857,7.34
4.43,4.644285714285714,1.34
4.284285714285715,4.834285714285714,3.33
4.808571428571428,4.857857142857143,5.66
5.142857142857143,4.929285714285713,6.33
5.8100000000000005,4.8342857142857145,5.67
6.142857142857143,5.357857142857143,6.218333333
6.62,5.667857142857143,2.34
6.24,5.335,3.0
6.049999999999999,5.167142857142856,9.33
5.905714285714285,5.357142857142857,9.01
5.618571428571428,5.380714285714286,6.0
5.571428571428571,5.690714285714285,7.34
5.126904761857143,5.634880952357142,10.33
4.412619047571428,5.516309523785714,5.66
4.649761904714286,5.444880952357143,3.33
5.506904761857143,5.778452380928571,4.66
5.985476190428572,5.945595238071428,2.33
5.938333333285714,5.778452380928572,13.0
6.176904761857143,5.874166666642858,8.32
6.764285714285714,5.945595238071428,3.0
7.238571428571428,5.825595238071429,9.67
7.285714285714286,5.967738095214286,9.99
6.618571428571428,6.062738095214286,6.33
5.664285714285714,5.824880952357143,6.0
6.664285714285714,6.301309523785713,8.33
6.804285714285714,6.490595238071428,8.33
5.757142857142857,6.260714285714286,8.0
6.33,6.784285714285715,8.0
7.281428571428572,7.283571428571428,10.33
7.5200000000000005,7.069285714285714,3.0
8.044285714285715,6.854285714285714,8.0
7.377142857142857,7.020714285714285,8.34
7.378571428571429,7.091428571428572,6.33
8.092857142857143,6.924999999999999,11.34
7.854285714285715,7.092142857142856,5.67
7.902857142857143,7.592142857142858,8.66
7.427142857142857,7.47357142857143,8.0
7.7128571428571435,7.878571428571429,5.0
7.714285714285714,7.545714285714285,5.0
7.428571428571429,7.403571428571429,10.0
7.905714285714287,7.999285714285714,8.66
7.572857142857144,7.713571428571428,6.99
7.334285714285714,7.618571428571428,1.0
8.048571428571428,7.737857142857143,4.33
7.619999999999999,7.666428571428571,8.0
7.142857142857143,7.428571428571429,3.34
7.667142857142857,7.547857142857142,3.0
7.284285714285715,7.595,9.33
7.472857142857143,7.522857142857143,4.33
6.378571428571429,6.856428571428571,4.0
5.854285714285715,6.951428571428571,8.83
6.282857142857144,6.951428571428571,7.33
6.045714285714285,6.594285714285715,9.0
5.045714285714285,6.356428571428572,4.66
5.141428571428571,6.2128571428571435,6.0
4.761428571428572,6.117142857142857,5.0
5.1899999999999995,5.784285714285715,9.34
5.832857142857143,5.843571428571429,5.33
5.7371428571428575,6.01,8.33
6.545714285714285,6.295714285714285,3.32
6.782857142857142,5.9142857142857155,5.0
6.307142857142857,5.724285714285714,2.33
6.402857142857143,5.582142857142857,6.0
7.165714285714286,6.1778571428571425,4.99
6.6657142857142855,6.2492857142857146,8.33
6.808571428571428,6.272857142857143,2.66
5.997142857142856,6.271428571428571,7.0
6.045714285714285,6.414285714285714,7.0
5.521428571428572,5.914285714285714,6.0
5.6642857142857155,6.033571428571428,3.0
5.042857142857143,6.104285714285715,2.0
5.471428571428571,6.068571428571429,6.67
4.661428571428572,5.735,5.99
5.187142857142858,5.592142857142858,4.0
5.472857142857143,5.759285714285714,4.67
5.997142857142857,5.759285714285714,8.34
5.568571428571429,5.616428571428571,6.33
5.1414285714285715,5.092142857142858,2.33
4.904285714285714,5.187857142857143,2.0
5.38,5.020714285714285,6.0
4.951428571428571,5.069285714285714,5.99
4.618571428571428,5.045714285714285,7.0
4.952857142857143,5.4750000000000005,13.68
5.428571428571429,5.498571428571429,7.33
5.475714285714285,5.308571428571428,7.0
4.808571428571428,4.856428571428571,7.33
4.8100000000000005,5.095,17.0
5.094285714285713,5.022857142857142,3.33
5.427142857142856,5.022857142857142,6.33
6.1899999999999995,5.571428571428571,4.0
6.332857142857144,5.880714285714285,4.33
7.0,6.237857142857143,4.34
7.761428571428572,6.284999999999999,7.34
9.332857142857142,7.071428571428571,6.68
8.952857142857143,7.023571428571429,2.0
8.857142857142858,7.142142857142858,7.33
7.474285714285713,6.832142857142857,8.33
7.045714285714285,6.689285714285715,4.66
6.6657142857142855,6.832857142857143,7.0
6.667142857142857,7.214285714285714,4.0
5.192857142857143,7.262857142857143,8.33
5.002857142857144,6.977857142857142,2.0
5.145714285714285,7.001428571428571,3.0
5.764285714285714,6.619285714285715,4.33
5.811428571428571,6.428571428571429,1.64
6.191428571428571,6.428571428571429,8.66
5.714285714285714,6.190714285714286,7.0
5.950000000000001,5.571428571428571,12.33
5.950000000000001,5.476428571428571,2.66
5.331428571428573,5.238571428571428,4.33
4.76,5.262142857142857,2.33
4.328571428571428,5.069999999999999,6.5
4.565714285714286,5.378571428571429,7.0
4.994285714285715,5.354285714285715,15.33
5.565714285714286,5.757857142857143,4.66
5.660000000000001,5.805,2.66
5.8500000000000005,5.590714285714285,2.33
5.564285714285715,5.1621428571428565,4.0
6.258571428571429,5.293571428571428,2.0
6.021428571428571,5.293571428571428,8.33
7.211428571428571,6.102857142857142,7.666666667
6.115714285714286,5.840714285714286,8.0
6.115714285714286,5.887857142857143,5.0
5.83,5.840000000000001,7.0
6.068571428571429,5.816428571428572,2.34
5.425714285714286,5.842142857142858,7.33
5.615714285714286,5.8185714285714285,10.66
4.520952381,5.866190476214285,8.0
4.998095238142858,5.556904761928571,6.0
5.332380952428571,5.7240476190714284,10.0
5.9995238095714285,5.914761904785714,5.33
5.762380952428572,5.915476190500001,4.0
6.523809523857143,5.974761904785715,5.0
6.856666666714285,6.2361904762142855,1.33
6.904285714285714,5.712619047642858,5.0
6.618571428571428,5.808333333357142,7.0
7.332857142857143,6.332619047642857,1.34
7.094285714285713,6.546904761928571,4.01
7.33142857142857,6.546904761928571,3.0
6.998571428571428,6.761190476214286,8.67
5.665714285714286,6.261190476214286,7.34
5.2371428571428575,6.070714285714286,3.33
5.380000000000001,5.999285714285714,9.33
4.142857142857143,5.737857142857143,4.5
3.954285714285714,5.524285714285715,5.68
3.8114285714285714,5.571428571428571,3.33
4.335714285714286,5.667142857142857,4.5
5.194285714285714,5.43,6.0
4.9557142857142855,5.096428571428571,3.17
5.288571428571429,5.3342857142857145,7.0
5.74,4.941428571428572,9.5
5.978571428571429,4.966428571428572,6.0
6.025714285714286,4.918571428571428,4.34
5.43,4.882857142857143,5.67
5.238571428571428,5.216428571428572,5.66
5.215714285714286,5.085714285714286,7.34
4.882857142857143,5.085714285714286,3.34
5.597142857142857,5.668571428571428,3.66
5.642857142857143,5.810714285714285,1.0
5.7871428571428565,5.906428571428571,5.83
5.954285714285715,5.692142857142857,9.66
5.905714285714287,5.5721428571428575,7.33
6.501428571428571,5.858571428571429,5.99
5.978571428571428,5.430714285714286,1.67
5.144285714285714,5.3707142857142856,0.0
4.43,5.036428571428572,6.33
4.642857142857143,5.215000000000001,1.34
5.2128571428571435,5.583571428571429,4.34
5.451428571428571,5.678571428571429,5.33
5.258571428571429,5.880000000000001,6.33
5.0200000000000005,5.4992857142857146,2.33
4.497142857142857,4.820714285714287,10.33
5.258571428571429,4.844285714285715,6.0
4.617142857142857,4.63,4.34
3.857142857142857,4.534999999999999,11.0
3.5714285714285716,4.511428571428572,5.66
3.6199999999999997,4.439285714285714,8.33
3.7142857142857144,4.367142857142857,3.54375
5.1899999999999995,4.843571428571429,0.2125
5.142857142857143,5.200714285714286,6.25
5.571428571428571,5.094285714285715,6.804166667
6.522857142857143,5.1899999999999995,7.504166667
6.569999999999999,5.070714285714287,4.583333333
6.855714285714285,5.237857142857143,2.916666667
7.029107142857143,5.371696428571428,5.416666667
5.58375,5.386875000000001,3.8875
5.619464285714286,5.381160714285714,6.3875
5.971488095285714,5.771458333357144,9.308333333
5.4720833334285714,5.997470238142857,8.333333333
5.318273809571429,5.944136904785714,6.804166667
4.544940476285714,5.700327381,5.975
4.812500000142857,5.9208035715,8.05
5.337500000142858,5.4606250000714285,6.670833333
5.357142857285714,5.4883035714999995,7.225
5.7148809524285715,5.8431845238571425,6.741666667
5.833333333285714,5.652708333357144,5.0
6.1505952381428575,5.734434523857142,3.608333333
6.5875,5.566220238142857,5.695833333
6.963690476142857,5.888095238142857,4.5125
7.361309523714285,6.349404761928571,5.1375
7.4809523808571425,6.419047619071429,6.1125
7.114285714285714,6.414583333357143,7.779166667
6.638095238142857,6.235714285714287,5.979166667
6.181547619,6.166071428571429,7.85
6.141666666571429,6.364583333285714,5.970833333
5.636309523714286,6.299999999928572,5.141666667
5.4172619047142865,6.389285714214286,8.058333333
5.258333333285714,6.369642857071428,4.441666667
5.406547619,6.260416666642857,7.375
5.546428571428572,6.0922619047857145,8.195833333
6.152380952428572,6.166964285714286,7.6375
6.191666666714285,6.166666666642857,7.779166667
6.281547619142857,5.958928571428571,10.67
6.698809523857143,6.058035714285714,10.0
6.460119047714286,5.8592261905,3.0
6.4023809524285715,5.904464285714285,11.0
6.719047619,6.132738095214285,3.9825
6.688690476142858,6.420535714285714,4.01
6.947023809571428,6.569345238142857,5.33
7.736785714285714,7.009166666714286,10.0
8.014166666714285,7.356488095285714,0.0
7.8082142857142856,7.134166666714286,4.33
8.326071428571428,7.3642261905,6.0
7.724166666714287,7.221607142857144,3.66
7.205952381,6.947321428571428,3.0
6.856071428571428,6.901547619071429,7.0
6.760357142857143,7.248571428571429,3.34
5.331785714285714,6.672976190500001,5.0
5.5217857142857145,6.665,5.0
4.8075,6.5667857142857144,3.67
4.761428571428572,6.242797619071429,6.67
4.617142857142857,5.9115476190714284,1.0
4.855714285714286,5.855892857142857,6.0
3.9042857142857144,5.332321428571428,5.33
4.618571428571428,4.975178571428572,5.67
4.714285714285714,5.118035714285715,5.34
4.381428571428572,4.594464285714286,4.0
4.811428571428571,4.786428571428571,5.0
4.525714285714286,4.571428571428571,9.0
4.382857142857143,4.619285714285715,5.01
4.667142857142857,4.285714285714286,12.33
4.762857142857143,4.690714285714286,6.83
4.811428571428571,4.762857142857143,2.34
4.8585714285714285,4.62,1.0
4.62,4.715714285714285,11.33
5.762857142857143,5.144285714285714,2.0
5.621428571428572,5.002142857142857,6.33
6.621428571428572,5.644285714285714,7.68
6.7871428571428565,5.7749999999999995,2.33
6.358571428571429,5.585,2.67
5.930000000000001,5.394285714285714,3.66
6.8342857142857145,5.727142857142857,6.0
5.8342857142857145,5.798571428571429,4.33
6.022857142857142,5.8221428571428575,5.0
5.3585714285714285,5.99,10.0
4.715714285714286,5.751428571428571,1.66
4.7628571428571425,5.560714285714286,9.16
5.142857142857143,5.536428571428572,1.66
4.381428571428572,5.607857142857143,7.34
4.714285714285714,5.274285714285715,1.67
4.524285714285715,5.273571428571429,10.0
4.855714285714286,5.107142857142857,5.34
4.76,4.737857142857143,4.84
5.687142857142858,5.2250000000000005,2.67
5.401428571428572,5.272142857142858,6.34
5.592857142857143,4.987142857142857,1.33
5.2128571428571435,4.963571428571428,4.0
5.927142857142857,5.225714285714285,2.33
5.261428571428572,5.058571428571428,6.67
5.715714285714286,5.237857142857143,6.33
4.788571428571428,5.237857142857143,0.33
5.457142857142857,5.429285714285713,5.0
4.598571428571428,5.095714285714286,5.0
4.931428571428571,5.0721428571428575,3.5
3.8357142857142854,4.881428571428572,7.51
4.025714285714286,4.643571428571429,4.99
4.238571428571428,4.977142857142858,8.66
3.904285714285714,4.3464285714285715,4.0
3.712857142857143,4.585,11.99
4.2371428571428575,4.417857142857143,5.0
4.165714285714286,4.548571428571429,7.34
4.905714285714287,4.3707142857142856,11.67
4.6657142857142855,4.345714285714286,0.0
4.998571428571429,4.618571428571428,4.0
5.522857142857143,4.713571428571428,7.33
6.521428571428572,5.117142857142857,1.0
6.521428571428572,5.3792857142857144,4.66
7.07,5.617857142857143,3.67
7.6642857142857155,6.285000000000001,2.64
6.951428571428572,5.808571428571429,9.0
6.285714285714286,5.642142857142858,9.33
6.761428571428572,6.142142857142858,8.0
5.191428571428572,5.856428571428572,3.0
5.142857142857143,5.832142857142857,3.33
4.618571428571428,5.844285714285715,3.33
3.3285714285714283,5.496428571428572,5.0
4.614285714285714,5.782857142857144,1.0
5.3757142857142854,5.8307142857142855,0.34
5.471428571428571,6.116428571428571,2.0
5.757142857142857,5.474285714285714,1.33
5.567142857142858,5.3549999999999995,5.67
5.518571428571429,5.0685714285714285,2.34
5.855714285714286,4.592142857142858,7.33
4.7128571428571435,4.663571428571429,6.33
3.4285714285714284,4.402142857142858,2.33
2.5714285714285716,4.021428571428571,7.33
2.3328571428571427,4.045,8.66
2.6671428571428573,4.117142857142857,6.0
2.525714285714286,4.022142857142858,4.99
2.858571428571428,4.357142857142857,5.0
3.62,4.166428571428571,4.67
3.904285714285714,3.6664285714285714,5.34
4.6657142857142855,3.6185714285714283,2.33
5.7128571428571435,4.022857142857143,6.34
5.76,4.213571428571429,3.33
6.13857142857143,4.332142857142857,4.34
5.805714285714286,4.332142857142857,3.99
5.568571428571429,4.594285714285715,6.0
5.998571428571429,4.951428571428571,5.33
5.284285714285714,4.9750000000000005,3.0
4.952857142857143,5.332857142857143,6.68
4.571428571428571,5.1657142857142855,5.66
4.478571428571429,5.308571428571428,2.34
4.3342857142857145,5.07,7.33
4.524285714285715,5.046428571428572,1.99
4.522857142857143,5.260714285714286,3.34
4.618571428571428,4.951428571428572,8.0
4.667142857142857,4.8100000000000005,4.0
5.0,4.785714285714286,1.34
4.714285714285714,4.596428571428571,2.33
5.191428571428571,4.7628571428571425,5.0
4.618571428571428,4.571428571428571,7.0
4.3342857142857145,4.428571428571429,3.33
5.048571428571429,4.833571428571429,1.0
4.6657142857142855,4.666428571428571,5.33
4.048571428571429,4.524285714285715,5.0
4.047142857142857,4.380714285714285,1.33
3.7142857142857144,4.452857142857143,9.0
4.43,4.524285714285715,5.5
4.428571428571429,4.381428571428572,4.34
3.4285714285714284,4.238571428571428,2.99
3.6185714285714283,4.142142857142857,1.33
4.1414285714285715,4.095,3.0
3.9985714285714287,4.022857142857142,4.0
4.57,4.142142857142857,2.0
4.355714285714286,4.392857142857143,4.0
4.5,4.464285714285714,1.33
4.784285714285715,4.106428571428571,9.33
4.2128571428571435,3.915714285714286,4.0
3.9271428571428575,4.034285714285714,1.0
4.308571428571429,4.1535714285714285,1.0
3.3085714285714287,3.939285714285714,5.0
3.0942857142857143,3.725,6.5
2.664285714285714,3.582142857142857,7.68
3.5700000000000003,4.177142857142857,4.0
3.951428571428572,4.082142857142857,4.0
3.6657142857142864,3.7964285714285717,4.0
3.2371428571428575,3.7728571428571436,6.67
3.6657142857142864,3.4871428571428575,3.33
4.022857142857143,3.558571428571429,5.0
4.93,3.7971428571428567,3.67
4.168571428571428,3.869285714285714,10.67
4.168571428571428,4.0600000000000005,4.5
4.597142857142857,4.131428571428572,4.33
5.4071428571428575,4.322142857142857,5.0
5.168571428571428,4.417142857142857,4.99
4.954285714285715,4.488571428571428,2.33
4.381428571428572,4.655714285714287,2.0
5.3342857142857145,4.751428571428572,3.34
5.405714285714287,4.787142857142858,2.0
5.452857142857143,5.025,3.33
5.214285714285714,5.310714285714286,2.33
5.451428571428572,5.3100000000000005,3.33
5.07,5.012142857142857,11.34
4.831428571428572,4.606428571428571,9.0
3.7842857142857143,4.559285714285714,9.67
3.4271428571428575,4.416428571428571,6.33
3.2842857142857147,4.368571428571428,5.0
2.902857142857143,4.058571428571429,2.33
2.665714285714286,4.058571428571428,3.0
3.9528571428571424,4.511428571428572,6.5
4.952857142857143,4.892142857142858,3.84
5.857142857142857,4.820714285714286,6.34
6.475714285714285,4.951428571428571,3.33
6.714285714285714,4.9992857142857146,5.0
6.714285714285714,4.808571428571429,4.0
6.667142857142857,4.666428571428571,3.0
5.975714285714285,4.964285714285714,4.125
5.238571428571428,5.095714285714286,7.34
4.7628571428571425,5.3100000000000005,7.33
4.3342857142857145,5.405,6.0
4.3342857142857145,5.524285714285715,6.33
4.572857142857143,5.643571428571429,8.0
4.572857142857143,5.62,4.66
4.2335714285714285,5.104642857142857,2.0
4.733571428571429,4.986071428571429,1.0
4.875,4.818928571428572,6.0
5.256428571428572,4.795357142857143,2.33
5.446428571428571,4.890357142857143,0.0
6.017857142857143,5.295357142857143,4.33
6.255,5.413928571428571,2.69
5.951428571428571,5.0925,3.66
5.0457142857142845,4.889642857142857,11.34
4.855714285714285,4.865357142857143,2.33
4.331428571428572,4.793928571428572,5.33
3.4271428571428575,4.4367857142857146,5.16
2.902857142857143,4.460357142857142,2.33
2.6214285714285714,4.4382142857142854,5.0
2.858571428571429,4.405,4.33
4.335714285714286,4.690714285714286,9.33
3.8114285714285714,4.333571428571429,6.0
4.24,4.285714285714286,3.33
4.977142857142858,4.202142857142857,8.0
4.691428571428572,3.7971428571428567,6.0
5.021428571428571,3.8214285714285716,4.99
5.117142857142857,3.9878571428571425,3.0
4.83,4.582857142857143,8.0
5.354285714285715,4.582857142857143,7.0
5.068571428571429,4.654285714285714,7.67
5.474285714285714,5.225714285714285,16.68
5.998571428571429,5.345,3.34
5.997142857142857,5.509285714285715,6.34
5.807142857142858,5.462142857142857,6.83
5.617142857142857,5.22357142857143,6.5
5.76,5.557142857142858,6.17
6.380000000000001,5.724285714285714,4.33
7.62,6.547142857142857,3.0
7.240000000000001,6.619285714285715,8.83
7.432857142857143,6.714999999999999,6.0
7.9799999999999995,6.893571428571429,3.34
7.765714285714286,6.691428571428572,2.0
7.647142857142858,6.703571428571428,1.0
7.17,6.775,4.0
5.215714285714285,6.417857142857144,5.0
6.0,6.62,3.0
5.951428571428571,6.692142857142857,7.0
5.452857142857143,6.716428571428572,5.0
4.8100000000000005,6.287857142857143,9.0
4.071428571428571,5.859285714285714,3.33
4.024285714285715,5.597142857142856,2.0
4.3100000000000005,4.762857142857143,7.34
3.4771428571428573,4.738571428571428,4.66
3.62,4.785714285714286,9.99
3.857142857142857,4.655,3.66
4.857142857142857,4.833571428571429,1.0
5.1899999999999995,4.630714285714285,2.0
4.904285714285714,4.464285714285714,4.0
5.238571428571428,4.774285714285715,3.34
5.475714285714285,4.476428571428571,1.0
5.902857142857143,4.761428571428572,5.33
5.711428571428572,4.784285714285715,4.0
4.5685714285714285,4.7128571428571435,8.33
4.378571428571428,4.784285714285715,0.34
4.664285714285714,4.784285714285715,2.0
4.092857142857143,4.6657142857142855,5.33
3.5700000000000003,4.522857142857143,3.99
2.904285714285714,4.4035714285714285,4.0
2.9528571428571433,4.332142857142857,8.67
4.0,4.284285714285715,0.0
3.762857142857143,4.070714285714286,10.0
3.4771428571428573,4.070714285714286,3.5
3.761428571428571,3.927142857142857,4.0
4.188571428571429,3.8792857142857144,5.33
3.9985714285714287,3.4514285714285715,4.84
4.665714285714286,3.809285714285714,6.0
3.4757142857142855,3.7378571428571425,2.33
4.855714285714286,4.309285714285714,3.34
5.07,4.273571428571429,5.34
4.880000000000001,4.320714285714286,4.33
5.071428571428571,4.63,2.83
5.191428571428572,4.595,3.33
4.8100000000000005,4.737857142857143,8.0
5.142857142857143,4.309285714285715,3.33
4.191428571428571,4.523571428571429,2.0
4.454285714285715,4.762142857142857,6.34
4.501428571428571,4.690714285714286,1.33
4.144285714285714,4.607857142857143,6.32
3.9285714285714284,4.5600000000000005,5.0
4.214285714285714,4.512142857142857,7.66
4.357142857142857,4.75,1.5
4.1657142857142855,4.178571428571429,4.33
4.308571428571429,4.381428571428571,0.67
3.88,4.190714285714286,4.0
4.378571428571428,4.261428571428572,2.33
4.617142857142857,4.272857142857142,10.34
4.5685714285714285,4.3914285714285715,6.33
4.307142857142857,4.332142857142857,8.34
4.64,4.402857142857143,0.67
3.8300000000000005,4.069285714285714,6.0
4.211428571428572,4.045714285714285,2.67
3.641428571428572,4.01,9.34
4.404285714285714,4.510714285714286,8.5
4.214285714285714,4.3914285714285715,5.0
5.191428571428572,4.749285714285714,9.33
4.668571428571428,4.654285714285714,3.0
5.43,4.630000000000001,5.33
5.24,4.725714285714285,5.33
6.241428571428571,4.941428571428571,3.0
5.978571428571428,5.191428571428571,5.33
5.788571428571428,5.001428571428571,4.0
5.93,5.560714285714285,2.34
6.262857142857143,5.465714285714285,13.33
6.167142857142857,5.798571428571429,2.0
6.547142857142857,5.893571428571429,9.33
5.641428571428571,5.941428571428572,8.0
5.188571428571429,5.583571428571429,5.33
